Date,Open,High,Low,Close,Adj Close,Volume
2010-04-12,0.9391,0.9404,0.9262,0.9287,0.9287,0
2010-04-13,0.9284,0.9305,0.9264,0.9289,0.9289,0
2010-04-14,0.9289,0.9346,0.9289,0.9338,0.9338,0
2010-04-15,0.9339,0.9368,0.9303,0.9351,0.9351,0
2010-04-16,0.9349,0.9397,0.9318,0.9356,0.9356,0
2010-04-19,0.9355,0.9396,0.9304,0.9384,0.9384,0
2010-04-20,0.9384,0.9435,0.9276,0.929,0.929,0
2010-04-21,0.9291,0.9292,0.9247,0.9262,0.9262,0
2010-04-22,0.9262,0.928,0.9238,0.9266,0.9266,0
2010-04-23,0.927,0.9279,0.9176,0.9265,0.9265,0
2010-04-26,0.925,0.93,0.925,0.9277,0.9277,0
2010-04-27,0.9279,0.933,0.9246,0.9305,0.9305,0
2010-04-28,0.9306,0.9355,0.9292,0.9336,0.9336,0
2010-04-29,0.934,0.9342,0.9293,0.9338,0.9338,0
2010-04-30,0.9337,0.943,0.9324,0.9408,0.9408,0
2010-05-03,0.9388,0.9428,0.9352,0.9365,0.9365,0
2010-05-04,0.9367,0.9371,0.9293,0.9316,0.9316,0
2010-05-05,0.9315,0.9348,0.929,0.9339,0.9339,0
2010-05-06,0.9338,0.944,0.9286,0.9319,0.9319,0
2010-05-07,0.9316,0.9364,0.9212,0.9257,0.9257,0
2010-05-10,0.9271,0.9308,0.9216,0.9241,0.9241,0
2010-05-11,0.9238,0.9238,0.9119,0.9133,0.9133,0
2010-05-12,0.9135,0.9143,0.9075,0.9115,0.9115,0
2010-05-13,0.9113,0.916,0.9092,0.9139,0.9139,0
2010-05-14,0.9143,0.92,0.9129,0.9165,0.9165,0
2010-05-17,0.916,0.9164,0.9033,0.9059,0.9059,0
2010-05-18,0.9061,0.9061,0.895,0.8963,0.8963,0
2010-05-19,0.8965,0.8978,0.8788,0.8842,0.8842,0
2010-05-20,0.8842,0.8855,0.865,0.8705,0.8705,0
2010-05-21,0.871,0.889,0.8682,0.8819,0.8819,0
2010-05-24,0.8803,0.8821,0.8724,0.876,0.876,0
2010-05-25,0.8762,0.8841,0.8717,0.8834,0.8834,0
2010-05-26,0.8834,0.8883,0.8779,0.8824,0.8824,0
2010-05-27,0.8821,0.8937,0.8792,0.8889,0.8889,0
2010-05-28,0.8889,0.8962,0.8857,0.8929,0.8929,0
2010-05-31,0.8895,0.8919,0.8788,0.8825,0.8825,0
2010-06-01,0.8825,0.8825,0.8709,0.8773,0.8773,0
2010-06-02,0.8773,0.88,0.8666,0.8739,0.8739,0
2010-06-03,0.8739,0.8823,0.8735,0.8771,0.8771,0
2010-06-04,0.877,0.8802,0.8685,0.8749,0.8749,0
2010-06-07,0.8687,0.8715,0.8577,0.8593,0.8593,0
2010-06-08,0.8592,0.8675,0.8587,0.8653,0.8653,0
2010-06-09,0.8653,0.8673,0.8613,0.8653,0.8653,0
2010-06-10,0.865,0.877,0.8637,0.8732,0.8732,0
2010-06-11,0.8737,0.8799,0.8709,0.8779,0.8779,0
2010-06-14,0.8809,0.888,0.88,0.8866,0.8866,0
2010-06-15,0.8866,0.888,0.8794,0.886,0.886,0
2010-06-16,0.8859,0.8889,0.8831,0.8848,0.8848,0
2010-06-17,0.8845,0.8928,0.8819,0.892,0.892,0
2010-06-18,0.8919,0.8944,0.8877,0.8906,0.8906,0
2010-06-21,0.8969,0.8995,0.8928,0.8966,0.8966,0
2010-06-22,0.8967,0.9016,0.8936,0.8968,0.8968,0
2010-06-23,0.8966,0.9101,0.8945,0.9085,0.9085,0
2010-06-24,0.9085,0.9107,0.9012,0.9041,0.9041,0
2010-06-25,0.9036,0.907,0.8963,0.9048,0.9048,0
2010-06-28,0.904,0.9071,0.9011,0.9011,0.9011,0
2010-06-29,0.9008,0.9025,0.892,0.8952,0.8952,0
2010-06-30,0.8956,0.8995,0.8923,0.8934,0.8934,0
2010-07-01,0.8938,0.8957,0.888,0.8962,0.8962,0
2010-07-02,0.8962,0.901,0.8933,0.8941,0.8941,0
2010-07-05,0.8937,0.8961,0.891,0.8914,0.8914,0
2010-07-06,0.8916,0.9023,0.8868,0.8965,0.8965,0
2010-07-07,0.8962,0.9078,0.8935,0.9045,0.9045,0
2010-07-08,0.9045,0.9158,0.9037,0.9147,0.9147,0
2010-07-09,0.9147,0.9156,0.9017,0.907,0.907,0
2010-07-12,0.9049,0.9089,0.8983,0.9075,0.9075,0
2010-07-13,0.9073,0.911,0.901,0.9105,0.9105,0
2010-07-14,0.9108,0.9133,0.9076,0.9106,0.9106,0
2010-07-15,0.9105,0.9185,0.9067,0.917,0.917,0
2010-07-16,0.9168,0.9195,0.9111,0.9193,0.9193,0
2010-07-19,0.9142,0.919,0.9126,0.9149,0.9149,0
2010-07-20,0.9149,0.9254,0.9141,0.9204,0.9204,0
2010-07-21,0.9207,0.922,0.9143,0.9178,0.9178,0
2010-07-22,0.9177,0.9282,0.9166,0.9263,0.9263,0
2010-07-23,0.9265,0.9304,0.9245,0.9274,0.9274,0
2010-07-26,0.928,0.9326,0.9261,0.9303,0.9303,0
2010-07-27,0.93,0.935,0.9284,0.9324,0.9324,0
2010-07-28,0.93,0.9344,0.9205,0.9259,0.9259,0
2010-07-29,0.9263,0.9338,0.9255,0.933,0.933,0
2010-07-30,0.9327,0.9339,0.9269,0.9308,0.9308,0
2010-08-02,0.9317,0.9349,0.9309,0.9329,0.9329,0
2010-08-03,0.9329,0.9358,0.93,0.9341,0.9341,0
2010-08-04,0.9342,0.9373,0.9321,0.9341,0.9341,0
2010-08-05,0.9327,0.9327,0.9243,0.9326,0.9326,0
2010-08-06,0.9304,0.9424,0.9287,0.9302,0.9302,0
2010-08-09,0.9438,0.946,0.9399,0.9437,0.9437,0
2010-08-10,0.9403,0.9453,0.9382,0.9403,0.9403,0
2010-08-11,0.9405,0.9427,0.9344,0.9405,0.9405,0
2010-08-12,0.937,0.9411,0.9341,0.9366,0.9366,0
2010-08-13,0.9344,0.9384,0.9293,0.9346,0.9346,0
2010-08-16,0.9307,0.9366,0.9247,0.9307,0.9307,0
2010-08-17,0.9345,0.9395,0.9319,0.9346,0.9346,0
2010-08-18,0.9342,0.935,0.9246,0.9342,0.9342,0
2010-08-19,0.9226,0.9303,0.9209,0.9228,0.9228,0
2010-08-20,0.9262,0.9328,0.924,0.9262,0.9262,0
2010-08-23,0.9309,0.9404,0.9308,0.9308,0.9308,0
2010-08-24,0.9371,0.9398,0.9343,0.937,0.937,0
2010-08-25,0.9361,0.941,0.9329,0.9362,0.9362,0
2010-08-26,0.937,0.9394,0.9352,0.9371,0.9371,0
2010-08-27,0.9355,0.9487,0.9355,0.9356,0.9356,0
2010-08-30,0.9468,0.9472,0.9407,0.9465,0.9465,0
2010-08-31,0.9447,0.9491,0.9409,0.945,0.945,0
2010-09-01,0.9501,0.9599,0.9487,0.95,0.95,0
2010-09-02,0.9561,0.9585,0.9526,0.9558,0.9558,0
2010-09-03,0.9574,0.9617,0.9524,0.9574,0.9574,0
2010-09-06,0.9506,0.9524,0.9475,0.9507,0.9507,0
2010-09-07,0.9487,0.9555,0.9459,0.9489,0.9489,0
2010-09-08,0.9538,0.9608,0.9509,0.9539,0.9539,0
2010-09-09,0.9519,0.959,0.9506,0.9519,0.9519,0
2010-09-10,0.9535,0.9583,0.9516,0.9537,0.9537,0
2010-09-13,0.9587,0.9624,0.9586,0.9587,0.9587,0
2010-09-14,0.9601,0.9647,0.9574,0.9601,0.9601,0
2010-09-15,0.9642,0.967,0.9607,0.9644,0.9644,0
2010-09-16,0.9622,0.9641,0.9591,0.9624,0.9624,0
2010-09-17,0.9599,0.9696,0.9598,0.9602,0.9602,0
2010-09-20,0.9674,0.9763,0.9673,0.9675,0.9675,0
2010-09-21,0.9743,0.978,0.9716,0.9744,0.9744,0
2010-09-22,0.9783,0.9861,0.9745,0.9785,0.9785,0
2010-09-23,0.9817,0.9852,0.9798,0.9819,0.9819,0
2010-09-24,0.9819,0.9851,0.9794,0.9817,0.9817,0
2010-09-27,0.9838,0.9886,0.9808,0.9836,0.9836,0
2010-09-28,0.9883,0.9973,0.9871,0.9884,0.9884,0
2010-09-29,0.9958,1.0004,0.9935,0.9958,0.9958,0
2010-09-30,0.9999,1.002,0.9917,1.0,1.0,0
2010-10-01,0.9941,0.999,0.9912,0.994,0.994,0
2010-10-04,0.9905,0.991,0.9867,0.9907,0.9907,0
2010-10-05,0.9888,0.99,0.9788,0.9888,0.9888,0
2010-10-06,0.9865,0.9895,0.9837,0.9866,0.9866,0
2010-10-07,0.9874,1.0012,0.9864,0.9871,0.9871,0
2010-10-08,0.9995,1.0003,0.989,0.9994,0.9994,0
2010-10-11,0.9995,0.9999,0.9935,0.9996,0.9996,0
2010-10-12,0.9962,0.9969,0.9923,0.9963,0.9963,0
2010-10-13,0.9963,0.9978,0.9888,0.9965,0.9965,0
2010-10-14,0.9942,0.9989,0.9942,0.994,0.994,0
2010-10-15,0.9973,1.0025,0.9945,0.9974,0.9974,0
2010-10-18,1.0014,1.008,1.0001,1.0012,1.0012,0
2010-10-19,1.006,1.0106,1.0012,1.006,1.006,0
2010-10-20,1.0026,1.0111,0.9998,1.0024,1.0024,0
2010-10-21,1.0073,1.0095,1.0035,1.0074,1.0074,0
2010-10-22,1.0038,1.0082,1.0031,1.0037,1.0037,0
2010-10-25,1.0089,1.0152,1.0084,1.0097,1.0097,0
2010-10-26,1.0086,1.011,1.0063,1.0088,1.0088,0
2010-10-27,1.0092,1.0095,0.9966,1.009,1.009,0
2010-10-28,0.9996,1.0054,0.9976,0.9996,0.9996,0
2010-10-29,0.9996,0.9992,0.9908,0.9996,0.9996,0
2010-11-01,1.0039,1.0089,1.0005,1.004,1.004,0
2010-11-02,1.0006,1.0115,0.999,1.0007,1.0007,0
2010-11-03,1.0072,1.0084,1.004,1.0071,1.0071,0
2010-11-04,1.0123,1.0174,1.0108,1.0122,1.0122,0
2010-11-05,1.0176,1.0202,1.0145,1.018,1.018,0
2010-11-08,1.0159,1.016,1.0115,1.0158,1.0158,0
2010-11-09,1.0139,1.0173,1.0123,1.0144,1.0144,0
2010-11-10,1.0112,1.0123,1.0021,1.0111,1.0111,0
2010-11-11,1.0045,1.0057,1.001,1.0045,1.0045,0
2010-11-12,0.9998,1.0036,0.992,1.0002,1.0002,0
2010-11-15,0.9992,0.9992,0.9931,0.9988,0.9988,0
2010-11-16,0.9926,0.9998,0.99,0.9927,0.9927,0
2010-11-17,0.9971,1.0021,0.9954,0.9973,0.9973,0
2010-11-18,1.0041,1.0068,1.0013,1.0039,1.0039,0
2010-11-19,1.0086,1.0086,1.0005,1.0082,1.0082,0
2010-11-22,1.0056,1.0084,1.003,1.0058,1.0058,0
2010-11-23,1.005,1.0066,0.9969,1.0053,1.0053,0
2010-11-24,0.9952,0.9993,0.9929,0.9952,0.9952,0
2010-11-25,0.9935,0.9944,0.9852,0.9938,0.9938,0
2010-11-26,0.9853,0.9865,0.9809,0.9855,0.9855,0
2010-11-29,0.984,0.9862,0.9798,0.9839,0.9839,0
2010-11-30,0.9789,0.9863,0.9774,0.9788,0.9788,0
2010-12-01,0.9839,0.9849,0.9792,0.9839,0.9839,0
2010-12-02,0.9827,0.984,0.9735,0.9831,0.9831,0
2010-12-03,0.9801,0.9926,0.9778,0.9802,0.9802,0
2010-12-06,0.9939,0.9954,0.9912,0.9944,0.9944,0
2010-12-07,0.9941,0.9987,0.9934,0.9938,0.9938,0
2010-12-08,0.9932,0.995,0.9865,0.9938,0.9938,0
2010-12-09,0.9891,0.997,0.9885,0.9893,0.9893,0
2010-12-10,0.9942,0.9981,0.9934,0.994,0.994,0
2010-12-13,0.9939,0.9995,0.9931,0.994,0.994,0
2010-12-14,1.002,1.0074,1.0014,1.0023,1.0023,0
2010-12-15,1.0029,1.0032,0.9948,1.0026,1.0026,0
2010-12-16,0.9906,0.995,0.9891,0.9907,0.9907,0
2010-12-17,0.9944,0.9979,0.993,0.9945,0.9945,0
2010-12-20,1.0001,1.0122,0.9988,1.0,1.0,0
2010-12-21,1.0104,1.017,1.0094,1.0104,1.0104,0
2010-12-22,1.0135,1.0162,1.0105,1.0136,1.0136,0
2010-12-23,1.0115,1.0194,1.0111,1.0117,1.0117,0
2010-12-24,1.013,1.0133,1.0089,1.013,1.013,0
2010-12-27,1.0103,1.0116,1.0026,1.0104,1.0104,0
2010-12-28,1.0116,1.0147,1.0094,1.0113,1.0113,0
2010-12-29,1.0111,1.0154,1.0098,1.0112,1.0112,0
2010-12-30,1.0168,1.0197,1.0115,1.017,1.017,0
2010-12-31,1.0152,1.0182,1.0139,1.0151,1.0151,0
2011-01-03,1.0144,1.0144,1.0075,1.0138,1.0138,0
2011-01-04,1.0087,1.0087,0.9996,1.0087,1.0087,0
2011-01-05,1.0038,1.0051,0.9933,1.0036,1.0036,0
2011-01-06,0.996,0.9968,0.9896,0.9961,0.9961,0
2011-01-07,0.9901,0.9921,0.9831,0.9903,0.9903,0
2011-01-10,0.9868,0.9902,0.9847,0.9868,0.9868,0
2011-01-11,0.9872,0.9874,0.9747,0.9873,0.9873,0
2011-01-12,0.9717,0.9798,0.9713,0.9716,0.9716,0
2011-01-13,0.982,0.9905,0.979,0.9822,0.9822,0
2011-01-14,0.9867,0.9903,0.9801,0.9868,0.9868,0
2011-01-17,0.978,0.9844,0.9747,0.978,0.978,0
2011-01-18,0.9801,0.9888,0.9769,0.98,0.98,0
2011-01-19,0.9892,0.9986,0.9885,0.9893,0.9893,0
2011-01-20,0.9918,0.9946,0.9848,0.9922,0.9922,0
2011-01-21,0.9823,0.9864,0.9808,0.9824,0.9824,0
2011-01-24,0.9828,0.992,0.9803,0.9827,0.9827,0
2011-01-25,0.9907,0.9927,0.986,0.9906,0.9906,0
2011-01-26,0.992,0.9955,0.9911,0.9919,0.9919,0
2011-01-27,0.9938,0.9946,0.9849,0.9941,0.9941,0
2011-01-28,0.9849,0.993,0.984,0.9848,0.9848,0
2011-01-31,0.9889,0.9971,0.9889,0.9891,0.9891,0
2011-02-01,0.9972,1.0054,0.9956,0.9973,0.9973,0
2011-02-02,1.0012,1.0031,0.9939,1.0012,1.0012,0
2011-02-03,0.9987,1.0026,0.997,0.9988,0.9988,0
2011-02-04,1.0051,1.0094,1.0003,1.0048,1.0048,0
2011-02-07,0.9999,1.0032,0.9983,0.9996,0.9996,0
2011-02-08,1.0029,1.0071,1.0013,1.0031,1.0031,0
2011-02-09,1.0092,1.0099,1.0035,1.0094,1.0094,0
2011-02-10,1.0046,1.0055,0.9974,1.0047,1.0047,0
2011-02-11,0.997,0.998,0.9907,0.9966,0.9966,0
2011-02-14,0.9884,0.9922,0.9875,0.9884,0.9884,0
2011-02-15,0.9912,0.9925,0.9844,0.9911,0.9911,0
2011-02-16,0.986,0.9884,0.9836,0.9863,0.9863,0
2011-02-17,0.9873,0.9924,0.986,0.9872,0.9872,0
2011-02-18,0.9955,0.9966,0.9922,0.9952,0.9952,0
2011-02-21,0.9988,0.9992,0.9918,0.999,0.999,0
2011-02-22,0.9906,0.9911,0.9847,0.9906,0.9906,0
2011-02-23,0.9891,0.9952,0.9891,0.9897,0.9897,0
2011-02-24,0.9908,0.9947,0.9876,0.9909,0.9909,0
2011-02-25,0.9922,0.9966,0.991,0.9924,0.9924,0
2011-02-28,0.9911,0.9955,0.9895,0.9911,0.9911,0
2011-03-01,0.9893,0.9907,0.9852,0.989,0.989,0
2011-03-02,0.9874,0.9893,0.9837,0.9874,0.9874,0
2011-03-03,0.9885,0.9914,0.9865,0.9881,0.9881,0
2011-03-04,0.9848,0.9867,0.9794,0.9851,0.9851,0
2011-03-07,0.9857,0.9878,0.9833,0.9856,0.9856,0
2011-03-08,0.9844,0.9861,0.9784,0.9846,0.9846,0
2011-03-09,0.9792,0.9805,0.9769,0.9792,0.9792,0
2011-03-10,0.9779,0.9796,0.9721,0.9776,0.9776,0
2011-03-11,0.9761,0.9835,0.9719,0.9763,0.9763,0
2011-03-14,0.9826,0.9852,0.9776,0.9829,0.9829,0
2011-03-15,0.9825,0.983,0.9711,0.9823,0.9823,0
2011-03-16,0.9773,0.9784,0.9727,0.9775,0.9775,0
2011-03-17,0.972,0.975,0.9683,0.9716,0.9716,0
2011-03-18,0.9683,0.979,0.9683,0.9684,0.9684,0
2011-03-21,0.9809,0.9845,0.9792,0.9806,0.9806,0
2011-03-22,0.9841,0.9915,0.9819,0.9839,0.9839,0
2011-03-23,0.9903,0.9932,0.9887,0.9901,0.9901,0
2011-03-24,0.9929,0.9956,0.9916,0.9932,0.9932,0
2011-03-25,0.9959,1.005,0.9944,0.9959,0.9959,0
2011-03-28,1.0045,1.0112,1.0,1.0047,1.0047,0
2011-03-29,1.0012,1.0019,0.9971,1.0013,1.0013,0
2011-03-30,1.0023,1.005,0.9987,1.0023,1.0023,0
2011-03-31,1.0025,1.0059,1.0014,1.0021,1.0021,0
2011-04-01,1.0016,1.004,0.9975,1.0014,1.0014,0
2011-04-04,1.0009,1.0025,0.9983,1.0009,1.0009,0
2011-04-05,1.0015,1.0019,0.9944,1.0015,1.0015,0
2011-04-06,0.9942,1.0,0.994,0.9939,0.9939,0
2011-04-07,1.0014,1.0079,1.0006,1.0015,1.0015,0
2011-04-08,1.0025,1.0081,1.0021,1.0029,1.0029,0
2011-04-11,1.0096,1.0107,1.0055,1.0096,1.0096,0
2011-04-12,1.0037,1.01,1.0,1.0036,1.0036,0
2011-04-13,1.0054,1.0138,1.004,1.0054,1.0054,0
2011-04-14,1.0101,1.015,1.0082,1.01,1.01,0
2011-04-18,1.0133,1.0176,1.0115,1.0135,1.0135,0
2011-04-19,1.0103,1.013,1.0032,1.0105,1.0105,0
2011-04-20,1.0067,1.0181,1.0064,1.0066,1.0066,0
2011-04-21,1.0173,1.023,1.0167,1.0176,1.0176,0
2011-04-22,1.0238,1.0246,1.0209,1.0241,1.0241,0
2011-04-25,1.0255,1.0264,1.02,1.0255,1.0255,0
2011-04-26,1.0232,1.0254,1.0189,1.023,1.023,0
2011-04-27,1.0257,1.0324,1.0257,1.0257,1.0257,0
2011-04-28,1.0318,1.0369,1.0317,1.032,1.032,0
2011-04-29,1.0389,1.0437,1.0362,1.0389,1.0389,0
2011-05-02,1.0359,1.0439,1.0343,1.036,1.036,0
2011-05-03,1.0414,1.0414,1.0308,1.0412,1.0412,0
2011-05-04,1.0338,1.0364,1.0297,1.0335,1.0335,0
2011-05-05,1.0297,1.0317,1.025,1.0295,1.0295,0
2011-05-06,1.0243,1.035,1.0236,1.0246,1.0246,0
2011-05-09,1.0327,1.0394,1.0322,1.0331,1.0331,0
2011-05-10,1.0401,1.0405,1.035,1.04,1.04,0
2011-05-11,1.0374,1.0392,1.0287,1.0378,1.0378,0
2011-05-12,1.0282,1.0293,1.0189,1.0282,1.0282,0
2011-05-13,1.0263,1.0296,1.0244,1.027,1.027,0
2011-05-16,1.0227,1.0326,1.0219,1.0229,1.0229,0
2011-05-17,1.0304,1.0337,1.028,1.0303,1.0303,0
2011-05-18,1.0333,1.0353,1.0294,1.0332,1.0332,0
2011-05-19,1.0302,1.0333,1.0286,1.0301,1.0301,0
2011-05-20,1.0313,1.0378,1.0295,1.0312,1.0312,0
2011-05-23,1.0353,1.0366,1.027,1.0357,1.0357,0
2011-05-24,1.0267,1.0336,1.0258,1.0267,1.0267,0
2011-05-25,1.0305,1.031,1.0245,1.0306,1.0306,0
2011-05-26,1.0299,1.04,1.029,1.0294,1.0294,0
2011-05-27,1.0397,1.0462,1.0387,1.0399,1.0399,0
2011-05-30,1.0458,1.0466,1.0419,1.0457,1.0457,0
2011-05-31,1.0451,1.0481,1.0302,1.0447,1.0447,0
2011-06-01,1.0331,1.0426,1.0325,1.033,1.033,0
2011-06-02,1.0383,1.0423,1.0352,1.0383,1.0383,0
2011-06-03,1.0401,1.0483,1.0401,1.04,1.04,0
2011-06-06,1.0498,1.0551,1.0492,1.0495,1.0495,0
2011-06-07,1.0511,1.0525,1.0415,1.0511,1.0511,0
2011-06-08,1.0436,1.0439,1.0379,1.0437,1.0437,0
2011-06-09,1.0421,1.0437,1.0341,1.0421,1.0421,0
2011-06-10,1.0339,1.0366,1.0295,1.034,1.034,0
2011-06-13,1.0319,1.0334,1.0286,1.0319,1.0319,0
2011-06-14,1.0352,1.0385,1.0321,1.035,1.035,0
2011-06-15,1.0352,1.039,1.0328,1.0354,1.0354,0
2011-06-16,1.0341,1.0388,1.0307,1.0343,1.0343,0
2011-06-17,1.0358,1.042,1.0342,1.0358,1.0358,0
2011-06-20,1.0395,1.0407,1.0329,1.0396,1.0396,0
2011-06-21,1.0373,1.0383,1.0296,1.0372,1.0372,0
2011-06-22,1.0299,1.0345,1.0287,1.0297,1.0297,0
2011-06-23,1.0272,1.0284,1.0232,1.0274,1.0274,0
2011-06-24,1.0302,1.0364,1.0292,1.0302,1.0302,0
2011-06-27,1.0352,1.036,1.0286,1.0354,1.0354,0
2011-06-28,1.0303,1.0355,1.0295,1.0302,1.0302,0
2011-06-29,1.0342,1.0378,1.0309,1.034,1.034,0
2011-06-30,1.0338,1.0396,1.0316,1.0338,1.0338,0
2011-07-01,1.0328,1.0332,1.0287,1.0324,1.0324,0
2011-07-04,1.0331,1.0334,1.028,1.0328,1.0328,0
2011-07-05,1.0306,1.0313,1.0254,1.0303,1.0303,0
2011-07-06,1.0293,1.0341,1.0283,1.0289,1.0289,0
2011-07-07,1.0315,1.038,1.0296,1.0314,1.0314,0
2011-07-08,1.0316,1.0361,1.0307,1.0317,1.0317,0
2011-07-11,1.0315,1.035,1.029,1.0318,1.0318,0
2011-07-12,1.0301,1.0312,1.0246,1.0298,1.0298,0
2011-07-13,1.0224,1.0326,1.0205,1.0225,1.0225,0
2011-07-14,1.0305,1.032,1.0266,1.0307,1.0307,0
2011-07-15,1.0287,1.0306,1.016,1.0291,1.0291,0
2011-07-18,1.0154,1.0193,1.0126,1.0156,1.0156,0
2011-07-19,1.0178,1.0213,1.0129,1.0178,1.0178,0
2011-07-20,1.0202,1.0209,1.0159,1.0197,1.0197,0
2011-07-21,1.0189,1.0251,1.0132,1.0191,1.0191,0
2011-07-22,1.0223,1.0328,1.0221,1.0221,1.0221,0
2011-07-25,1.029,1.0308,1.0246,1.029,1.029,0
2011-07-26,1.0266,1.0339,1.0249,1.0268,1.0268,0
2011-07-27,1.0333,1.046,1.0329,1.0335,1.0335,0
2011-07-28,1.0468,1.0493,1.0427,1.0466,1.0466,0
2011-07-29,1.0446,1.0501,1.0379,1.044,1.044,0
2011-08-01,1.0508,1.053,1.0478,1.0509,1.0509,0
2011-08-02,1.0483,1.0513,1.038,1.0485,1.0485,0
2011-08-03,1.033,1.0349,1.0279,1.033,1.033,0
2011-08-04,1.034,1.0345,1.0259,1.0338,1.0338,0
2011-08-05,1.0225,1.0279,1.0213,1.0226,1.0226,0
2011-08-08,1.0232,1.024,1.0111,1.0232,1.0232,0
