Date,High,Low,Open,Close,Volume,Adj Close,direction,prevclose
18-11-2010,30.73999977,28.92000008,30.67000008,29.88999939,956100,29.88999939,Up,29.48999977
19-11-2010,31.37000084,29.70000076,30.15999985,30.98999977,1150500,30.98999977,Up,29.88999939
22-11-2010,33.45000076,31.5,31.56999969,33.40000153,1529700,33.40000153,Up,30.98999977
23-11-2010,35.68000031,32.18999863,33.29000092,34.56999969,1577800,34.56999969,Up,33.40000153
24-11-2010,35.97000122,34.33000183,35.27000046,35.47000122,1425000,35.47000122,Up,34.56999969
30-11-2010,35.33000183,33.40999985,33.74000168,35.33000183,2222600,35.33000183,Up,34.33000183
07-12-2010,32.40000153,30.04999924,30.48999977,31.55999947,1311300,31.55999947,Up,30.30999947
08-12-2010,32.49000168,31.52000046,32.47999954,32.36999893,660000,32.36999893,Up,31.55999947
15-12-2010,29.96999931,28.53000069,28.67000008,29.60000038,742900,29.60000038,Up,28.53000069
16-12-2010,30.90999985,29.64999962,30,30.80999947,790100,30.80999947,Up,29.60000038
17-12-2010,31.54000092,30.70999908,31.34000015,31.36000061,813000,31.36000061,Up,30.80999947
20-12-2010,32.18999863,31.26000023,31.63999939,31.70000076,523400,31.70000076,Up,31.36000061
21-12-2010,32.68999863,31.70999908,31.79999924,32.25999832,777700,32.25999832,Up,31.70000076
22-12-2010,32.86000061,31.70000076,32.25,32.63000107,833300,32.63000107,Up,32.25999832
28-12-2010,26.75,25,25.85000038,26.40999985,4056300,26.40999985,Up,25.54999924
29-12-2010,28.01000023,26.5,27.03000069,27.72999954,3319200,27.72999954,Up,26.40999985
31-12-2010,27.25,26.5,26.56999969,26.62999916,1417900,26.62999916,Up,26.5
04-01-2011,26.95000076,26.02000046,26.65999985,26.67000008,1187400,26.67000008,Up,26.62000084
05-01-2011,26.89999962,26.19000053,26.47999954,26.82999992,1446700,26.82999992,Up,26.67000008
06-01-2011,28,26.80999947,26.82999992,27.87999916,2061200,27.87999916,Up,26.82999992
07-01-2011,28.57999992,27.89999962,28,28.23999977,2247900,28.23999977,Up,27.87999916
10-01-2011,28.68000031,28.04999924,28.17000008,28.45000076,1342700,28.45000076,Up,28.23999977
21-01-2011,23.59000015,22.70999908,23.12000084,23.04000092,1217000,23.04000092,Up,22.62000084
24-01-2011,24.80999947,23.22999954,23.53000069,24.48999977,1645100,24.48999977,Up,23.04000092
25-01-2011,24.88999939,24.02000046,24.64999962,24.68000031,1271500,24.68000031,Up,24.48999977
26-01-2011,24.87999916,24.10000038,24.70999908,24.75,1079900,24.75,Up,24.68000031
27-01-2011,25.07999992,24.53000069,24.73999977,24.92000008,895700,24.92000008,Up,24.75
31-01-2011,24.12000084,23.5,24.04999924,24.10000038,830300,24.10000038,Up,24.01000023
02-02-2011,24.18000031,23.67000008,24.15999985,23.94000053,569500,23.94000053,Up,23.90999985
08-02-2011,25.25,23,23.78000069,24.48999977,3504900,24.48999977,Up,23.06999969
10-02-2011,23.63999939,22.80999947,23.26000023,23.21999931,836100,23.21999931,Up,23.20999908
11-02-2011,23.75,22.94000053,23.25,23.25,634500,23.25,Up,23.21999931
16-02-2011,24.96999931,23.06999969,23.10000038,24.72999954,4115100,24.72999954,Up,22.84000015
24-02-2011,22.57999992,21.5,21.78000069,22.53000069,1055300,22.53000069,Up,21.82999992
25-02-2011,23.85000038,22.69000053,22.80999947,23.61000061,1346300,23.61000061,Up,22.53000069
28-02-2011,24.10000038,23.5,23.73999977,23.88999939,1051200,23.88999939,Up,23.61000061
01-03-2011,24.31999969,23.70000076,24.04999924,23.94000053,1106400,23.94000053,Up,23.88999939
02-03-2011,24.28000069,23.72999954,23.81999969,24.02000046,663300,24.02000046,Up,23.94000053
03-03-2011,24.79000092,24.05999947,24.47999954,24.36000061,640200,24.36000061,Up,24.02000046
04-03-2011,24.98999977,23.78000069,24.47999954,24.95000076,1580100,24.95000076,Up,24.36000061
09-03-2011,24.98999977,24.27000046,24.65999985,24.71999931,924800,24.71999931,Up,24.65999985
11-03-2011,24.25,23.53000069,23.85000038,24.06999969,930800,24.06999969,Up,24.01000023
18-03-2011,23.19000053,22.51000023,23.19000053,22.95999908,687900,22.95999908,Up,22.80999947
23-03-2011,22.27000046,21.77000046,22.11000061,22.20999908,422800,22.20999908,Up,22.19000053
24-03-2011,22.37999916,21.97999954,22.13999939,22.32999992,462200,22.32999992,Up,22.20999908
25-03-2011,23,22.39999962,22.43000031,22.75,568000,22.75,Up,22.32999992
28-03-2011,23.54000092,22.54999924,22.70000076,23.25,1058100,23.25,Up,22.75
29-03-2011,24,23.20999908,23.29999924,23.92000008,755400,23.92000008,Up,23.25
31-03-2011,28.70999908,26.5,26.54999924,27.75,11517800,27.75,Up,23.70999908
05-04-2011,27,25.69000053,25.89999962,26.70000076,3180900,26.70000076,Up,25.82999992
07-04-2011,27.94000053,26.45000076,26.85000038,27.23999977,2810300,27.23999977,Up,26.48999977
13-04-2011,25.69000053,24.80999947,25.12999916,24.93000031,1211500,24.93000031,Up,24.64999962
14-04-2011,25.28000069,24.20000076,24.87000084,25.13999939,983400,25.13999939,Up,24.93000031
15-04-2011,26.18000031,25.40999985,25.64999962,25.57999992,943500,25.57999992,Up,25.13999939
19-04-2011,25.26000023,24.64999962,25.26000023,25.15999985,548700,25.15999985,Up,25.03000069
20-04-2011,26.09000015,25.29999924,25.70000076,25.75,837200,25.75,Up,25.15999985
21-04-2011,26.97999954,25.59000015,25.85000038,26.73999977,1386100,26.73999977,Up,25.75
26-04-2011,27.25,26.30999947,26.65999985,26.93000031,1400000,26.93000031,Up,26.38999939
27-04-2011,27.36000061,26.62999916,26.93000031,27.07999992,996900,27.07999992,Up,26.93000031
28-04-2011,27.69000053,26.71999931,27.06999969,27.65999985,1600000,27.65999985,Up,27.07999992
06-05-2011,27.70000076,26.62000084,26.89999962,27.12000084,981700,27.12000084,Up,26.44000053
09-05-2011,28,26.85000038,27,27.90999985,916400,27.90999985,Up,27.12000084
10-05-2011,28.95000076,27.90999985,28.23999977,28.32999992,1535300,28.32999992,Up,27.90999985
12-05-2011,27.73999977,26.64999962,27.06999969,27.67000008,628000,27.67000008,Up,27.06999969
18-05-2011,26.46999931,25.52000046,26.10000038,26.35000038,729500,26.35000038,Up,25.95999908
19-05-2011,28.44000053,26.60000038,27.03000069,28.20000076,2655100,28.20000076,Up,26.35000038
25-05-2011,29.01000023,26.17000008,26.89999962,28.97999954,4693100,28.97999954,Up,26.71999931
26-05-2011,29.76000023,28.10000038,28.81999969,29.47999954,3336900,29.47999954,Up,28.97999954
27-05-2011,29.67000008,28.81999969,29.54000092,29.54999924,1687100,29.54999924,Up,29.47999954
31-05-2011,30.28000069,29.54999924,29.69000053,30.13999939,3290500,30.13999939,Up,29.54999924
02-06-2011,29.31999969,28.51000023,28.52000046,28.76000023,986300,28.76000023,Up,28.52000046
03-06-2011,31.5,29.5,29.95000076,30.12999916,6209200,30.12999916,Up,28.76000023
09-06-2011,28.10000038,27.10000038,27.43000031,27.62000084,1603200,27.62000084,Up,27.12000084
10-06-2011,28.29999924,27.35000038,27.52000046,27.86000061,1566600,27.86000061,Up,27.62000084
13-06-2011,28.87999916,27.87999916,28.06999969,28.43000031,1713400,28.43000031,Up,27.86000061
14-06-2011,29.70000076,28.52000046,28.54000092,28.60000038,1573400,28.60000038,Up,28.43000031
21-06-2011,27.72999954,26,26.23999977,27.53000069,1496000,27.53000069,Up,26.01000023
23-06-2011,27.71999931,26.20999908,27.20000076,27.70999908,1170000,27.70999908,Up,27.20999908
28-06-2011,28.25,27.67000008,27.79000092,28.11000061,889200,28.11000061,Up,27.45999908
29-06-2011,29.09000015,28.06999969,28.5,28.29000092,1461800,28.29000092,Up,28.11000061
30-06-2011,29.32999992,28.39999962,28.5,29.12999916,946700,29.12999916,Up,28.29000092
05-07-2011,29.52000046,28.70999908,29.02000046,29.13999939,996000,29.13999939,Up,29.02000046
07-07-2011,30,29.01000023,29.13999939,29.72999954,1327900,29.72999954,Up,28.95999908
13-07-2011,29.03000069,27.89999962,28.43000031,28.63999939,1066000,28.63999939,Up,28.17000008
19-07-2011,28.11000061,27.54000092,27.57999992,27.88999939,1026100,27.88999939,Up,27.22999954
20-07-2011,30.44000053,27.79999924,28,28.69000053,3048300,28.69000053,Up,27.88999939
21-07-2011,29.15999985,28.10000038,28.90999985,28.70000076,1011500,28.70000076,Up,28.69000053
22-07-2011,29.54000092,28.54999924,28.70000076,29.29000092,583500,29.29000092,Up,28.70000076
28-07-2011,28.54999924,27.54000092,27.60000038,28.17000008,938700,28.17000008,Up,27.63999939
01-08-2011,28.97999954,28.20999908,28.67000008,28.77000046,1164900,28.77000046,Up,28.17000008
09-08-2011,25.45000076,23.70000076,24.14999962,25.05999947,1333400,25.05999947,Up,23.63999939
11-08-2011,25.75,24,24.04000092,25.29999924,836500,25.29999924,Up,23.81999969
12-08-2011,27.13999939,25.36000061,25.60000038,26.30999947,1009100,26.30999947,Up,25.29999924
23-08-2011,23.11000061,21.5,21.93000031,22.95999908,869000,22.95999908,Up,21.95000076
24-08-2011,23.93000031,22.82999992,23.10000038,23.87000084,684300,23.87000084,Up,22.95999908
26-08-2011,23.95000076,22.06999969,22.70999908,23.72999954,761800,23.72999954,Up,23.11000061
29-08-2011,24.85000038,24.02000046,24.21999931,24.70999908,803400,24.70999908,Up,23.72999954
31-08-2011,25.5,24.28000069,24.79999924,24.73999977,823800,24.73999977,Up,24.62999916
07-09-2011,24,23.28000069,23.38999939,23.84000015,459200,23.84000015,Up,22.94000053
13-09-2011,24.10000038,22.75,23.01000023,24.07999992,726500,24.07999992,Up,22.87999916
14-09-2011,24.84000015,23.79000092,24.25,24.34000015,830800,24.34000015,Up,24.07999992
15-09-2011,24.93000031,24.32999992,24.57999992,24.81999969,562600,24.81999969,Up,24.34000015
16-09-2011,25.84000015,24.48999977,24.78000069,25.79999924,1417100,25.79999924,Up,24.81999969
20-09-2011,26.60000038,25.67000008,25.97999954,26.01000023,1180400,26.01000023,Up,25.77000046
23-09-2011,26.62000084,25.35000038,25.48999977,26.37999916,1156400,26.37999916,Up,25.62999916
27-09-2011,26.98999977,25.56999969,26,26.19000053,674500,26.19000053,Up,25.52000046
30-09-2011,24.88999939,23.48999977,24.79999924,24.38999939,1336100,24.38999939,Up,24.12000084
05-10-2011,25.84000015,23.35000038,24.03000069,25.37000084,1229500,25.37000084,Up,23.65999985
06-10-2011,27.60000038,25.02000046,25.37000084,26.95999908,1769100,26.95999908,Up,25.37000084
07-10-2011,27.60000038,26.04999924,26.97999954,26.98999977,1311600,26.98999977,Up,26.95999908
10-10-2011,28.18000031,27,27.30999947,27.87999916,923500,27.87999916,Up,26.98999977
12-10-2011,28,27.20000076,27.25,27.79999924,1123400,27.79999924,Up,27.61000061
13-10-2011,28.46999931,27.44000053,27.62999916,27.94000053,1043500,27.94000053,Up,27.79999924
14-10-2011,28.54999924,27.26000023,28,28.04999924,1400500,28.04999924,Up,27.94000053
18-10-2011,28.43000031,26.70999908,27.29999924,28.34000015,999700,28.34000015,Up,27.42000008
21-10-2011,28.29999924,27.01000023,27.39999962,28.03000069,1142600,28.03000069,Up,27.34000015
24-10-2011,28.88999939,27.75,27.87000084,28.54999924,940600,28.54999924,Up,28.03000069
27-10-2011,28.95000076,28.11000061,28.34000015,28.76000023,869400,28.76000023,Up,27.97999954
28-10-2011,30,28.01000023,28.5,29.87000084,1264000,29.87000084,Up,28.76000023
03-11-2011,32.49000168,29.53000069,30,32.45999908,2509700,32.45999908,Up,28.70999908
08-11-2011,32,30.71999931,31.37000084,31.84000015,1167900,31.84000015,Up,31.27000046
10-11-2011,31.5,30.64999962,30.94000053,31.32999992,747300,31.32999992,Up,30.87999916
11-11-2011,34.5,30.56999969,31.89999962,33.63999939,3868300,33.63999939,Up,31.32999992
15-11-2011,34.40000153,32.72999954,32.91999817,33.93000031,891000,33.93000031,Up,33.22000122
16-11-2011,35,33.40000153,33.47999954,34.93999863,1833200,34.93999863,Up,33.93000031
22-11-2011,32.79000092,31.04999924,31.76000023,32.06999969,732600,32.06999969,Up,31.76000023
25-11-2011,32.40999985,31.07999992,31.54999924,31.65999985,239600,31.65999985,Up,31.45000076
28-11-2011,33.27999878,31.80999947,32,32.56000137,681200,32.56000137,Up,31.65999985
30-11-2011,32.93000031,32.22000122,32.5,32.74000168,760300,32.74000168,Up,31.75
02-12-2011,33.68999863,32.40000153,32.83000183,33.29999924,802800,33.29999924,Up,32.59999847
05-12-2011,35,33.43000031,33.52999878,34.41999817,1160100,34.41999817,Up,33.29999924
06-12-2011,34.97999954,34.02999878,34.20000076,34.86999893,951800,34.86999893,Up,34.41999817
09-12-2011,31.12000084,30.28000069,30.54000092,31.04000092,1239500,31.04000092,Up,30.88999939
15-12-2011,29.17000008,28.12000084,28.67000008,28.62000084,700300,28.62000084,Up,28.53000069
20-12-2011,28.45000076,27.71999931,28.04999924,27.89999962,843300,27.89999962,Up,27.75
22-12-2011,28.04999924,27.29999924,27.60000038,27.77000046,1009400,27.77000046,Up,27.56999969
23-12-2011,28,27.52000046,28,27.89999962,591400,27.89999962,Up,27.77000046
27-12-2011,28.77000046,27.63999939,27.65999985,28.56999969,777500,28.56999969,Up,27.89999962
29-12-2011,29.34000015,28.54999924,28.59000015,28.72999954,488200,28.72999954,Up,28.51000023
09-01-2012,27.48999977,26.12000084,27,27.25,897000,27.25,Up,26.90999985
10-01-2012,27.76000023,27.25,27.44000053,27.62000084,671800,27.62000084,Up,27.25
11-01-2012,28.37999916,27.29999924,27.62000084,28.22999954,672300,28.22999954,Up,27.62000084
12-01-2012,28.62000084,27.80999947,28.47999954,28.25,729300,28.25,Up,28.22999954
17-01-2012,27.34000015,26.40999985,26.62000084,26.60000038,4651600,26.60000038,Up,22.79000092
18-01-2012,26.87999916,26.25,26.69000053,26.80999947,1260200,26.80999947,Up,26.60000038
23-01-2012,27.20999908,26.60000038,26.80999947,26.77000046,594600,26.77000046,Up,26.60000038
24-01-2012,27.68000031,26.44000053,26.62999916,27.42000008,858000,27.42000008,Up,26.77000046
25-01-2012,28.01000023,27.04999924,27.27000046,27.96999931,611200,27.96999931,Up,27.42000008
26-01-2012,29.57999992,28,28.06999969,28.94000053,1271100,28.94000053,Up,27.96999931
27-01-2012,29.71999931,28.5,28.5,29.32999992,748400,29.32999992,Up,28.94000053
30-01-2012,29.61000061,28.53000069,29.48999977,29.56999969,729000,29.56999969,Up,29.32999992
01-02-2012,29.70000076,29,29.06999969,29.57999992,523200,29.57999992,Up,29.06999969
02-02-2012,30.87999916,29.61000061,29.71999931,30.25,805700,30.25,Up,29.57999992
03-02-2012,31.32999992,30.25,30.40999985,31.14999962,764500,31.14999962,Up,30.25
06-02-2012,31.89999962,31.04999924,31.10000038,31.79999924,652100,31.79999924,Up,31.14999962
08-02-2012,32.00999832,31.29000092,31.60000038,31.93000031,623700,31.93000031,Up,31.60000038
09-02-2012,32.90000153,31.43000031,32,32.58000183,1277100,32.58000183,Up,31.93000031
13-02-2012,32.06000137,30.89999962,31.54999924,31.48999977,1157900,31.48999977,Up,31.10000038
14-02-2012,33.79000092,31.39999962,31.73999977,33.16999817,1810800,33.16999817,Up,31.48999977
15-02-2012,34.40999985,32.27000046,33.09999847,33.59999847,2761800,33.59999847,Up,33.16999817
16-02-2012,34.50999832,32.54000092,33.5,34.18000031,2219700,34.18000031,Up,33.59999847
17-02-2012,34.97000122,33.5,33.99000168,34.97000122,1376700,34.97000122,Up,34.18000031
23-02-2012,34.97000122,33.56000137,33.99000168,34.52999878,820400,34.52999878,Up,34.22000122
28-02-2012,34.43999863,33.16999817,33.63999939,33.81000137,612200,33.81000137,Up,33.61999893
01-03-2012,34.5,33.31000137,33.50999832,34.40999985,703500,34.40999985,Up,33.40999985
07-03-2012,33.31000137,32.90999985,33.11999893,33.11999893,364900,33.11999893,Up,33.11000061
09-03-2012,35.31000137,33.20000076,33.20000076,34.74000168,1553400,34.74000168,Up,33.06999969
12-03-2012,36.29000092,34.59999847,34.68999863,36.00999832,1963300,36.00999832,Up,34.74000168
13-03-2012,36.59000015,35.5,36.50999832,36.09000015,1001600,36.09000015,Up,36.00999832
16-03-2012,35.88999939,34.83000183,34.90000153,35.31999969,729300,35.31999969,Up,35
21-03-2012,35.29999924,34.59999847,34.93999863,35.15000153,607200,35.15000153,Up,34.95999908
26-03-2012,38.09000015,35.04000092,35.59000015,37.40000153,3140500,37.40000153,Up,34.08000183
27-03-2012,39.95000076,37.02999878,37.15999985,37.93999863,2539200,37.93999863,Up,37.40000153
03-04-2012,38.47000122,36.66999817,36.70000076,38.00999832,1098100,38.00999832,Up,36.58000183
11-04-2012,33.29000092,32.00999832,33.24000168,33.09000015,1105500,33.09000015,Up,32.45999908
12-04-2012,34.47999954,32.91999817,33.77000046,33.43999863,1033900,33.43999863,Up,33.09000015
13-04-2012,34.04000092,32.84999847,33.93999863,33.59000015,649600,33.59000015,Up,33.43999863
